genres,tmdbId,poster_path,title,overview
Action Drama Thriller War,193756.0,/c7Sqof18FgkoNcA0r5BFUcPLER1.jpg,Lone Survivor,Based failed June 28 2005 mission Operation Red Wing Four members SEAL Team 10 tasked mission capture kill notorious Taliban leader Ahmad Shah Only member team survived
Action Adventure Drama,18624.0,/oof3KmcmsNwVi4mfWe91CrQAqTi.jpg,Zatôichi on the Road,Zatoichi sworn protect life young girl real allies finds middle bloody turf war
Comedy Drama Romance,197033.0,/DaGSmtXItpHG5GYouz3Q32AlRh.jpg,Geography Club,At Goodkind High School group students varying sexual orientation form afterschool club discrete way share feelings experiences
Comedy Drama History,140823.0,/mvs3reS18RP6IhjLwwLeVtkoeg0.jpg,Saving Mr. Banks,Author PL Travers travels London Hollywood Walt Disney Pictures adapts novel Mary Poppins big screen
Drama Thriller Mystery Action,87516.0,/cmspwpe1usgG5hYijfEcTrueKRC.jpg,Oldboy,An everyday man half days limited resources discover imprisoned nondescript room 20 years explanation
Comedy,109443.0,/66HbvNKmfxYoOHAp1IVIYQsFoeA.jpg,Anchorman 2: The Legend Continues,With 70s San Diegos rated newsman Ron Burgundy returns New Yorks 24hour news channel storm
,174325.0,/7gw6iWMvdUZ8bWJVQFGFvqgLGwU.jpg,Moms Mabley: I Got Somethin' to Tell You,Having broken racial sexual boundaries pioneering comic talent late Moms Mabley long icon comedy world Now Whoopi Goldberg takes deep dive Mableys legacy recently unearthed photography rediscovered performance footage words numerous celebrated comedians A true passion project Goldberg I Got Somethin Tell You shows Mableys historical significance profound influence performer vastly ahead time
Action ScienceFiction Drama,110415.0,/oP0ZWr6MsaQ1TV7xvnZJMKSfz0H.jpg,Snowpiercer,In future failed globalwarming experiment kills life planet class evolves aboard Snowpiercer train travels globe perpetualmotion engine
Comedy,194188.0,/1IzcjXhZHewvmLfKd8eGucDutyQ.jpg,Punk's Dead: SLC Punk 2,Punks Dead sequel 1999 cult hit SLC Punk punk romp Utah hinterlands Ross Penny Crash young outsiders different tribes embark road trip huge punk Ross 19 love child Trish Heroin Bob died Ross born During odyssey help healthy dose drugs alcohol punk music Ross shreds darkly Gothic outlook embraces life His mother Trish raised Ross steam punk shop discovers crisis She recruits uncles Bobs old SLC gang help When collide concert forced deal unresolved relationships Bob
Thriller Drama,186929.0,/b6dPOYuoiNFChAb27KpVr1IZeP.jpg,Borgman,Borgman central character Alex van Warmerdams dark malevolent fable Is dream demon twisted allegory alltooreal embodiment fears Borgman sinister arrival sealedoff streets modern suburbia His presence unleashes crowing gallery distortion careful façade constructed arrogant comfortable couple children nanny
Animation Action,126963.0,/xI5LlCzSkp8iFSbmla0Dh4iT5ie.jpg,Dragon Ball Z: Battle of Gods,The events Battle Gods place years battle Majin Buu determined fate entire universe After awakening long slumber Beerus God Destruction visited Whis attendant learns galactic overlord Frieza defeated Super Saiyan North Quadrant universe named Goku student North Kai Ecstatic new challenge Goku ignores King Kais advice battles Beerus easily overwhelmed defeated Beerus leaves eerie remark Is Earth worthy destroy lingers Now heroes stop God Destruction lost
Drama,177945.0,/2bDZzjrE4k62GbmZZ93yF2OV83Y.jpg,"Like Father, Like Son",Ryota Nonomiya successful businessman driven money He learns biological son switched child birth He lifechanging decision choose true son boy raised
Action Animation Adventure,39102.0,/n1SENIqqAUPAe66zhFzNtNVPHit.jpg,Dragon Ball Z: Lord Slug,A Super Namekian named Slug comes invade Earth But Z Warriors best stop Slug gang
Action Animation,39148.0,/gr6y8qFa21X0JyWOX9QWV08yIE7.jpg,Dragon Ball: The Path to Power,A retelling Dragon Balls origin different meeting Goku Bulma KameSennin It retells Red Ribbon Army story time Goku Goku finding
Adventure Action ScienceFiction,157350.0,/yTtx2ciqk4XdN1oKhMMDy3f5ue3.jpg,Divergent,In world divided factions based personality types Tris learns shes classified Divergent wont fit When discovers plot destroy Divergents Tris mysterious Four makes Divergents dangerous late
Drama Music,6418.0,/gr1Dd92kM1hxVwYtyYdcxs18ukg.jpg,Hotel Chevalier,Grief Depression Ambiguity Paris hotel room Jack Whitman lies bed ordering grilled cheese sandwich room service His phone rings woman way surprise He readies room moving affect drawing bath changing clothes She arrives food complications relationship emerge bits pieces He invites balcony view Will love Is relationship
Romance,185008.0,/xO0YSVxtyJSTWHJyPsQutIQT9xf.jpg,Yeh Jawaani Hai Deewani,Yeh Jawaani Hai Deewani features polar opposite characters point classmates Modern School The Naina Talwar Deepika Padukone studious bespectacled young girl The second Bunny Ranbir Kapoor carefree young travelshow host intent breaking pattern getting education career wife children retirement eventually death
Drama History War,54102.0,/x5vVAvbyQ4GsbJClMMHdzbbjFPT.jpg,Generation Kill,Marines prepare invade Iraq beginning Operation Iraqi Freedom soldiers wait receive orders learn Rolling Stone columnist embedded
Thriller Mystery,181886.0,/aQkyFHzNzZoMhxZ7c0IaK8BljED.jpg,Enemy,A mildmannered college professor discovers lookalike actor delves mans private affairs
Comedy Romance,44516.0,/smVuzlaZz9DM9v46eROPAxnJ5nF.jpg,"Same Love, Same Rain",Jorge writer leftleaning Buenos Aires magazine thats odds countrys military dictatorship He meets lovely intelligent actress Laura begins onandoff romance continue decades Fearful commitment Jorge initially moves fortunes suffer situation changes Laura renew acquaintance Meanwhile country undergoes political transformation
Adventure Animation Comedy Family Fantasy,137106.0,/lMHbadNmznKs5vgBAkHxKGHulOa.jpg,The Lego Movie,An ordinary Lego minifigure mistakenly thought extraordinary MasterBuilder recruited join quest stop evil Lego tyrant gluing universe
Action ScienceFiction,97020.0,/hFQcC5eSSHqJfk70RdgrMMxGuYt.jpg,RoboCop,In RoboCop year 2028 multinational conglomerate OmniCorp center robot technology Overseas drones military years forbidden law enforcement America Now OmniCorp wants bring controversial technology home golden opportunity When Alex Murphy loving husband father good cop best stem tide crime corruption Detroit critically injured OmniCorp sees chance build partman partrobot police officer OmniCorp envisions RoboCop city billions shareholders counted thing man inside machine
Drama Mystery,249397.0,/2FBFiDhx3tGe8PG4A5iuCbeIJ4s.jpg,Nymphomaniac: Vol. II,The continuation Joes sexually dictated life delves darker aspects adult life led Seligmans care
Action,120143.0,/rqy5EjPHRegtCeE9QGr0UweQoVC.jpg,The Four,An undercover agent assigned corrupt chief infiltrate rival department sabotage investigation counterfeit currency What discovers counterfeiters real plan To overthrow capital Not flooding funny money army undead
Comedy,99367.0,/orV7VUGoI6yEwhFDyifFGhkLFd4.jpg,Date and Switch,Two guys pact lose virginity prom friendship tested comes closet
Drama Fantasy ScienceFiction,157834.0,/jsaRDf5Syw0dueU0mSXh4r1yzs0.jpg,The Zero Theorem,A hackers goal discover reason human existence continually finds work interrupted thanks Management time send teenager lusty love distract
Documentary Music,206822.0,/pLDJqCdS7T9jBZFx2zLqbiIXalr.jpg,No Nukes,Rock concert protest nuclear arms
Drama,12124.0,/4LWMXzCAsQqNFsIybXYcIOEJAu9.jpg,The Journey,A young man living cold southern village South America decides start trip looking father By discovers unexpected facts Latin American essence
Romance Comedy,212721.0,/A8wM050cRqrFEksd3tz3AtzAqZp.jpg,Gerontophilia,Lake unusual boy young man old soul discovers odd fixation elderly Realizing day fate allows particularly fascinated old men He imagines age beautiful thing recognizes men young vibrant attractive Although Lake girlfriend age named Desiree wonders fixation old men unnatural unhealthy sexual When mother nurse takes management job old folks home Lake jumps offer summer job orderly Gradually Lake comes discover old people institution given psychotropic drugs catatonic state Lake befriends old man particular Mr Peabody fight left They begin form strong bond Mr Peabody charms Lake romantic stories youth
Comedy Drama,120467.0,/nX5XotM9yprCKarRH4fzOq1VM1J.jpg,The Grand Budapest Hotel,The Grand Budapest Hotel tells legendary concierge famous European hotel wars friendship young employee trusted protégé The story involves theft recovery priceless Renaissance painting battle enormous family fortune slow sudden upheavals transformed Europe half 20th century
Comedy Romance,225565.0,/lvj2Nqr9RLA6ichyui5Th8oZq5s.jpg,That Awkward Moment,Best pals Jason Daniel indulge casual flings revel carefree unattached lives After learning marriage friend Mikey gladly welcome circle The young men pact fun avoid commitment However involved relationships romances secret
Adventure Drama ScienceFiction,157336.0,/nBNZadXqJSdt05SHLqgT0HuC5Gm.jpg,Interstellar,Interstellar chronicles adventures group explorers use newly discovered wormhole surpass limitations human space travel conquer vast distances involved interstellar voyage
Comedy Romance,248774.0,/pPrL08T3aTATKKailk1IMSTK4gj.jpg,Obvious Child,An immature newly unemployed comic navigate murky waters adulthood fling graduate student results unplanned pregnancy
Animation Adventure Family,82703.0,/wGRWVfhMdGIThSDld2965oUkJ5E.jpg,Mr. Peabody & Sherman,A young boy dog happens geniuslevel IQ spring action timetravel machine stolen moments history begin changed
Thriller ScienceFiction Drama,97370.0,/vYbCF0Hn6f4kVtOtVF3FiktiiXd.jpg,Under the Skin,Jonathan Glazers atmospheric visually arresting abstraction stars Scarlett Johansson seductive alien prowls streets Glasgow search prey unsuspecting men fall spell consumed strange liquid pool
Comedy Drama Crime,177494.0,/nS3L07mQfcNJcisLEKgi8fWoBS1.jpg,Veronica Mars,Years walking away past teenage private eye Veronica Mars gets pulled hometown time high school reunion order help old flame Logan Echolls whos embroiled murder mystery
Comedy,209403.0,/cEnpV3XLvgTp3eVXhY2eyQKZk4r.jpg,Bad Words,A misanthropic man sets exact revenge estranged father finding loophole attempting win National Spelling Bee adult Figuring destroy father hes worked hard head Spelling Bee Championship Organization Guy Trilby Jason Bateman eventually discovers winning isnt necessary revenge friendship blessing curse
Drama,25541.0,/q19Q5BRZpMXoNCA4OYodVozfjUh.jpg,Brotherhood,Former Danish servicemen Lars Jimmy thrown training neoNazi group Moving hostility grudging admiration friendship finally passion events darker turn illicit relationship uncovered
Action Adventure ScienceFiction,100402.0,/5TQ6YDmymBpnF005OyoB7ohZps9.jpg,Captain America: The Winter Soldier,After cataclysmic events New York The Avengers Steve Rogers aka Captain America living quietly Washington DC trying adjust modern world But SHIELD colleague comes attack Steve embroiled web intrigue threatens world risk Joining forces Black Widow Captain America struggles expose everwidening conspiracy fighting professional assassins sent silence turn When scope villainous plot revealed Captain America Black Widow enlist help new ally Falcon However soon unexpected formidable enemythe Winter Soldier
Drama Adventure,86834.0,/5wioUjzwr91fvq7ydunxK2CPSxi.jpg,Noah,A man suffers visions apocalyptic deluge takes measures protect family coming flood
Documentary Music,173455.0,/aaclaq77XIBEGF3D7iEwsbjXGOR.jpg,Mistaken for Strangers,Mistaken Strangers follows The National biggest tour date Newbie roadie Tom lead singer Matt Berningers younger brother heavy metal horror movie enthusiast help spin experience Inevitably Toms moonlighting irreverent documentarian creates drama band road The film hilarious touching look different brothers entertaining story artistic aspiration
Comedy Adventure Crime Family,145220.0,/bxDby1r6WW3HyWzA9vd8uCMG9E6.jpg,Muppets Most Wanted,While grand world tour The Muppets wrapped European jewelheist caper headed Kermit Frog lookalike dastardly sidekick
Drama Comedy,208277.0,/zyuDsTrb8d3nQTXKIWjjaHMuWdT.jpg,Wetlands,Helen nonconformist teenage girl maintains conflictual relationship parents Hanging time friend Corinna breaks social taboo uses sex way rebel break conventional bourgeois ethic After intimate shaving accident Helen ends hospital doesnt long makes waves But finds Robin male nurse sweep feet
Horror Adventure Drama Thriller,9753.0,/dg5gHoU11VYT0vAv5Uon6SHeoDr.jpg,Survival Island,A millionaire wife shipwrecked yachting accident servant Manuel
Drama,200505.0,/pb5FXL6pypVQbcs3TCzp5GqyTYr.jpg,Draft Day,At NFL Draft general manager Sonny Weaver opportunity rebuild team trades number pick He decide hes willing sacrifice lifechanging day young men NFL dreams
Drama Music,191294.0,/sS01LSy6KDrCZAhtkO18UdnWFT1.jpg,We Are the Best!,Three girls 1980s Stockholm decide form punk band despite having instruments told punk dead
Action Crime Thriller,180299.0,/q3ihLHxBP2TmzejiRDaWbnfARgP.jpg,The Raid 2,After fighting way apartment building populated army dangerous criminals escaping life SWAT team member Rama goes undercover joining powerful Indonesian crime syndicate protect family uncover corrupt members force
Action Adventure Fantasy,102382.0,/mUjWof8LHDgCZC9mFp0UYKBf1Dm.jpg,The Amazing Spider-Man 2,For Peter Parker life busy Between taking bad guys SpiderMan spending time person loves Gwen Stacy high school graduation come quickly Peter forgotten promise Gwens father protect staying away promise Things change Peter new villain Electro emerges old friend Harry Osborn returns Peter uncovers new clues past
Drama,157832.0,/fxu3NT8PMCoPG0QLr0j6KoleSp.jpg,Calvary,After threatened confession goodnatured priest battle dark forces closing
Horror,157547.0,/ic8C94ylSfcoLkXqPOKzL6DqPcH.jpg,Oculus,A woman tries exonerate brothers murder conviction proving crime committed supernatural phenomenon
Comedy Horror,179538.0,/qK274TQN9ORE8ZfE8z4SiDdtSDY.jpg,Witching & Bitching,In heist film turned horror fest director Álex la Iglesias love mayhem display gang gold thieves lands coven witches preparing ancient ritual need sacrifice
Thriller ScienceFiction Drama Mystery,157353.0,/4eESVBvr7KEvPGUZVL5LDWsANda.jpg,Transcendence,Two leading scientists work goal Technological Singularity radical antitechnology organization fights prevent creating world computers transcend abilities human brain
